[I 2026-05-15 08:51:39,636] Using an existing study with name 'exp211_user_ltv_part3_hybrid_optuna_20260515t073925' instead of creating a new one.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.56 seconds.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.87 seconds.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.98 seconds.
Done in 50.98 seconds.
Table names:  ['review', 'product', 'customer']
Begin time:  2008-01-01 00:00:00 End time:  2018-09-28 00:00:00
Val time:  2015-10-01 00:00:00 Test time:  2016-01-01 00:00:00
Graph cache profile:  gnn_repr_full_horizon
Entity table:  customer
Loading LLAMA
Freezing LLAMA!
trainable params: 13.37M || all params: 1249.18M || trainable: 1.0701%

  0%|          | 0/32768 [00:00<?, ?it/s]Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
/fs/fast/u2021201693/lym/Rel-LLM-codex-stage3-clean-p13/conda/envs/lib/python3.11/site-packages/torch/autograd/graph.py:769: UserWarning: Grad strides do not match bucket view strides. This may indicate grad was not created according to the gradient layout contract, or that the param's strides changed since DDP was constructed.  This is not an error, but may impair performance.
grad.sizes() = [1, 7, 8, 128], strides() = [128, 1024, 128, 1]
bucket_view.sizes() = [1, 7, 8, 128], strides() = [7168, 1024, 128, 1] (Triggered internally at ../torch/csrc/distributed/c10d/reducer.cpp:327.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/fs/fast/u2021201693/lym/Rel-LLM-codex-stage3-clean-p13/conda/envs/lib/python3.11/site-packages/torch/autograd/graph.py:769: UserWarning: Grad strides do not match bucket view strides. This may indicate grad was not created according to the gradient layout contract, or that the param's strides changed since DDP was constructed.  This is not an error, but may impair performance.
grad.sizes() = [1, 7, 8, 128], strides() = [128, 1024, 128, 1]
bucket_view.sizes() = [1, 7, 8, 128], strides() = [7168, 1024, 128, 1] (Triggered internally at ../torch/csrc/distributed/c10d/reducer.cpp:327.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass

[Train] Step: 1/32768 | Cycle step: 1/32768 | Train loss: 45.481930:   0%|          | 0/32768 [00:02<?, ?it/s]
[Train] Step: 84/32768 | Cycle step: 84/32768 | Train loss: 13.927222:   0%|          | 83/32768 [00:12<1:08:35,  7.94it/s]
[Train] Step: 84/32768 | Cycle step: 84/32768 | Train loss: 13.927222:   0%|          | 84/32768 [00:12<1:08:09,  7.99it/s]
[Train] Step: 85/32768 | Cycle step: 85/32768 | Train loss: 13.842952:   0%|          | 84/32768 [00:12<1:08:09,  7.99it/s]
[Train] Step: 85/32768 | Cycle step: 85/32768 | Train loss: 13.842952:   0%|          | 85/32768 [00:12<1:07:56,  8.02it/s]
[Train] Step: 86/32768 | Cycle step: 86/32768 | Train loss: 13.699693:   0%|          | 85/32768 [00:13<1:07:56,  8.02it/s]
[Train] Step: 86/32768 | Cycle step: 86/32768 | Train loss: 13.699693:   0%|          | 86/32768 [00:13<1:07:20,  8.09it/s]
[Train] Step: 87/32768 | Cycle step: 87/32768 | Train loss: 13.915362:   0%|          | 86/32768 [00:13<1:07:20,  8.09it/s]
[Train] Step: 87/32768 | Cycle step: 87/32768 | Train loss: 13.915362:   0%|          | 87/32768 [00:13<1:07:05,  8.12it/s]
[Train] Step: 88/32768 | Cycle step: 88/32768 | Train loss: 13.802795:   0%|          | 87/32768 [00:13<1:07:05,  8.12it/s]
[Train] Step: 88/32768 | Cycle step: 88/32768 | Train loss: 13.802795:   0%|          | 88/32768 [00:13<1:07:05,  8.12it/s]
[Train] Step: 89/32768 | Cycle step: 89/32768 | Train loss: 13.658883:   0%|          | 88/32768 [00:13<1:07:05,  8.12it/s]
[Train] Step: 89/32768 | Cycle step: 89/32768 | Train loss: 13.658883:   0%|          | 89/32768 [00:13<1:06:49,  8.15it/s]
[Train] Step: 90/32768 | Cycle step: 90/32768 | Train loss: 13.684881:   0%|          | 89/32768 [00:13<1:06:49,  8.15it/s]
[Train] Step: 90/32768 | Cycle step: 90/32768 | Train loss: 13.684881:   0%|          | 90/32768 [00:13<1:06:36,  8.18it/s]
[Train] Step: 91/32768 | Cycle step: 91/32768 | Train loss: 13.618062:   0%|          | 90/32768 [00:13<1:06:36,  8.18it/s]
[Train] Step: 91/32768 | Cycle step: 91/32768 | Train loss: 13.618062:   0%|          | 91/32768 [00:13<1:06:18,  8.21it/s]
[Train] Step: 92/32768 | Cycle step: 92/32768 | Train loss: 13.514764:   0%|          | 91/32768 [00:13<1:06:18,  8.21it/s]
[Train] Step: 92/32768 | Cycle step: 92/32768 | Train loss: 13.514764:   0%|          | 92/32768 [00:13<1:05:47,  8.28it/s]
[Train] Step: 93/32768 | Cycle step: 93/32768 | Train loss: 13.443323:   0%|          | 92/32768 [00:13<1:05:47,  8.28it/s]
[Train] Step: 93/32768 | Cycle step: 93/32768 | Train loss: 13.443323:   0%|          | 93/32768 [00:13<1:07:07,  8.11it/s]
[Train] Step: 94/32768 | Cycle step: 94/32768 | Train loss: 13.408106:   0%|          | 93/32768 [00:14<1:07:07,  8.11it/s]
[Train] Step: 94/32768 | Cycle step: 94/32768 | Train loss: 13.408106:   0%|          | 94/32768 [00:14<1:06:53,  8.14it/s]
[Train] Step: 95/32768 | Cycle step: 95/32768 | Train loss: 13.357645:   0%|          | 94/32768 [00:14<1:06:53,  8.14it/s]
[Train] Step: 95/32768 | Cycle step: 95/32768 | Train loss: 13.357645:   0%|          | 95/32768 [00:14<1:06:56,  8.13it/s]
[Train] Step: 96/32768 | Cycle step: 96/32768 | Train loss: 13.280498:   0%|          | 95/32768 [00:14<1:06:56,  8.13it/s]
[Train] Step: 96/32768 | Cycle step: 96/32768 | Train loss: 13.280498:   0%|          | 96/32768 [00:14<1:06:35,  8.18it/s]
[Train] Step: 97/32768 | Cycle step: 97/32768 | Train loss: 13.174343:   0%|          | 96/32768 [00:14<1:06:35,  8.18it/s]
[Train] Step: 97/32768 | Cycle step: 97/32768 | Train loss: 13.174343:   0%|          | 97/32768 [00:14<1:06:39,  8.17it/s]
[Train] Step: 98/32768 | Cycle step: 98/32768 | Train loss: 13.446110:   0%|          | 97/32768 [00:14<1:06:39,  8.17it/s]
[Train] Step: 98/32768 | Cycle step: 98/32768 | Train loss: 13.446110:   0%|          | 98/32768 [00:14<1:07:05,  8.12it/s]
[Train] Step: 99/32768 | Cycle step: 99/32768 | Train loss: 13.673145:   0%|          | 98/32768 [00:14<1:07:05,  8.12it/s]
[Train] Step: 99/32768 | Cycle step: 99/32768 | Train loss: 13.673145:   0%|          | 99/32768 [00:14<1:07:20,  8.08it/s]
[Train] Step: 100/32768 | Cycle step: 100/32768 | Train loss: 13.960097:   0%|          | 99/32768 [00:14<1:07:20,  8.08it/s]
[Train] Step: 100/32768 | Cycle step: 100/32768 | Train loss: 13.960097:   0%|          | 100/32768 [00:14<1:06:51,  8.14it/s]
[Train] Step: 101/32768 | Cycle step: 101/32768 | Train loss: 13.843028:   0%|          | 100/32768 [00:14<1:06:51,  8.14it/s]
[Train] Step: 101/32768 | Cycle step: 101/32768 | Train loss: 13.843028:   0%|          | 101/32768 [00:14<1:06:31,  8.18it/s]
[Train] Step: 102/32768 | Cycle step: 102/32768 | Train loss: 13.795639:   0%|          | 101/32768 [00:14<1:06:31,  8.18it/s]
[Train] Step: 102/32768 | Cycle step: 102/32768 | Train loss: 13.795639:   0%|          | 102/32768 [00:14<1:06:08,  8.23it/s]
[Train] Step: 103/32768 | Cycle step: 103/32768 | Train loss: 13.743010:   0%|          | 102/32768 [00:15<1:06:08,  8.23it/s]
[Train] Step: 103/32768 | Cycle step: 103/32768 | Train loss: 13.743010:   0%|          | 103/32768 [00:15<1:06:12,  8.22it/s]
[Train] Step: 104/32768 | Cycle step: 104/32768 | Train loss: 13.716472:   0%|          | 103/32768 [00:15<1:06:12,  8.22it/s]
[Train] Step: 104/32768 | Cycle step: 104/32768 | Train loss: 13.716472:   0%|          | 104/32768 [00:15<1:09:10,  7.87it/s]
[Train] Step: 105/32768 | Cycle step: 105/32768 | Train loss: 13.761820:   0%|          | 104/32768 [00:15<1:09:10,  7.87it/s]
[Train] Step: 105/32768 | Cycle step: 105/32768 | Train loss: 13.761820:   0%|          | 105/32768 [00:15<1:08:26,  7.95it/s]
[Train] Step: 106/32768 | Cycle step: 106/32768 | Train loss: 14.151943:   0%|          | 105/32768 [00:15<1:08:26,  7.95it/s]
[Train] Step: 106/32768 | Cycle step: 106/32768 | Train loss: 14.151943:   0%|          | 106/32768 [00:15<1:07:48,  8.03it/s]
[Train] Step: 107/32768 | Cycle step: 107/32768 | Train loss: 14.058536:   0%|          | 106/32768 [00:15<1:07:48,  8.03it/s]
[Train] Step: 107/32768 | Cycle step: 107/32768 | Train loss: 14.058536:   0%|          | 107/32768 [00:15<1:07:31,  8.06it/s]
[Train] Step: 108/32768 | Cycle step: 108/32768 | Train loss: 14.135782:   0%|          | 107/32768 [00:15<1:07:31,  8.06it/s]
[Train] Step: 108/32768 | Cycle step: 108/32768 | Train loss: 14.135782:   0%|          | 108/32768 [00:15<1:07:35,  8.05it/s]
[Train] Step: 109/32768 | Cycle step: 109/32768 | Train loss: 14.410931:   0%|          | 108/32768 [00:15<1:07:35,  8.05it/s]
[Train] Step: 109/32768 | Cycle step: 109/32768 | Train loss: 14.410931:   0%|          | 109/32768 [00:15<1:07:04,  8.11it/s]
[Train] Step: 110/32768 | Cycle step: 110/32768 | Train loss: 14.388503:   0%|          | 109/32768 [00:15<1:07:04,  8.11it/s]
[Train] Step: 110/32768 | Cycle step: 110/32768 | Train loss: 14.388503:   0%|          | 110/32768 [00:15<1:06:20,  8.20it/s]
[Train] Step: 111/32768 | Cycle step: 111/32768 | Train loss: 14.331697:   0%|          | 110/32768 [00:16<1:06:20,  8.20it/s]
[Train] Step: 111/32768 | Cycle step: 111/32768 | Train loss: 14.331697:   0%|          | 111/32768 [00:16<1:06:05,  8.23it/s]
[Train] Step: 112/32768 | Cycle step: 112/32768 | Train loss: 14.237919:   0%|          | 111/32768 [00:16<1:06:05,  8.23it/s]
[Train] Step: 112/32768 | Cycle step: 112/32768 | Train loss: 14.237919:   0%|          | 112/32768 [00:16<1:05:25,  8.32it/s]
[Train] Step: 113/32768 | Cycle step: 113/32768 | Train loss: 14.114530:   0%|          | 112/32768 [00:16<1:05:25,  8.32it/s]
[Train] Step: 113/32768 | Cycle step: 113/32768 | Train loss: 14.114530:   0%|          | 113/32768 [00:16<1:06:12,  8.22it/s]
[Train] Step: 114/32768 | Cycle step: 114/32768 | Train loss: 14.364599:   0%|          | 113/32768 [00:16<1:06:12,  8.22it/s]
[Train] Step: 114/32768 | Cycle step: 114/32768 | Train loss: 14.364599:   0%|          | 114/32768 [00:16<1:06:40,  8.16it/s]
[Train] Step: 115/32768 | Cycle step: 115/32768 | Train loss: 14.288262:   0%|          | 114/32768 [00:16<1:06:40,  8.16it/s]
[Train] Step: 115/32768 | Cycle step: 115/32768 | Train loss: 14.288262:   0%|          | 115/32768 [00:16<1:06:50,  8.14it/s]
[Train] Step: 116/32768 | Cycle step: 116/32768 | Train loss: 14.213523:   0%|          | 115/32768 [00:16<1:06:50,  8.14it/s]
[Train] Step: 116/32768 | Cycle step: 116/32768 | Train loss: 14.213523:   0%|          | 116/32768 [00:16<1:06:07,  8.23it/s]
[Train] Step: 117/32768 | Cycle step: 117/32768 | Train loss: 14.263088:   0%|          | 116/32768 [00:16<1:06:07,  8.23it/s]
[Train] Step: 117/32768 | Cycle step: 117/32768 | Train loss: 14.263088:   0%|          | 117/32768 [00:16<1:05:44,  8.28it/s]
[Train] Step: 118/32768 | Cycle step: 118/32768 | Train loss: 14.225156:   0%|          | 117/32768 [00:16<1:05:44,  8.28it/s]
[Train] Step: 118/32768 | Cycle step: 118/32768 | Train loss: 14.225156:   0%|          | 118/32768 [00:16<1:05:39,  8.29it/s]
[Train] Step: 119/32768 | Cycle step: 119/32768 | Train loss: 14.151417:   0%|          | 118/32768 [00:17<1:05:39,  8.29it/s]
[Train] Step: 119/32768 | Cycle step: 119/32768 | Train loss: 14.151417:   0%|          | 119/32768 [00:17<1:05:55,  8.25it/s]
[Train] Step: 120/32768 | Cycle step: 120/32768 | Train loss: 14.146711:   0%|          | 119/32768 [00:17<1:05:55,  8.25it/s]
[Train] Step: 120/32768 | Cycle step: 120/32768 | Train loss: 14.146711:   0%|          | 120/32768 [00:17<1:05:43,  8.28it/s]
[Train] Step: 121/32768 | Cycle step: 121/32768 | Train loss: 14.147480:   0%|          | 120/32768 [00:17<1:05:43,  8.28it/s]
[Train] Step: 121/32768 | Cycle step: 121/32768 | Train loss: 14.147480:   0%|          | 121/32768 [00:17<1:05:42,  8.28it/s]
[Train] Step: 122/32768 | Cycle step: 122/32768 | Train loss: 14.040089:   0%|          | 121/32768 [00:17<1:05:42,  8.28it/s]
[Train] Step: 122/32768 | Cycle step: 122/32768 | Train loss: 14.040089:   0%|          | 122/32768 [00:17<1:06:36,  8.17it/s]
[Train] Step: 123/32768 | Cycle step: 123/32768 | Train loss: 13.930686:   0%|          | 122/32768 [00:17<1:06:36,  8.17it/s]
[Train] Step: 123/32768 | Cycle step: 123/32768 | Train loss: 13.930686:   0%|          | 123/32768 [00:17<1:06:40,  8.16it/s]
[Train] Step: 124/32768 | Cycle step: 124/32768 | Train loss: 15.116515:   0%|          | 123/32768 [00:17<1:06:40,  8.16it/s]
[Train] Step: 124/32768 | Cycle step: 124/32768 | Train loss: 15.116515:   0%|          | 124/32768 [00:17<1:09:04,  7.88it/s]
[Train] Step: 125/32768 | Cycle step: 125/32768 | Train loss: 15.012753:   0%|          | 124/32768 [00:17<1:09:04,  7.88it/s]
[Train] Step: 125/32768 | Cycle step: 125/32768 | Train loss: 15.012753:   0%|          | 125/32768 [00:17<1:08:02,  8.00it/s]
[Train] Step: 126/32768 | Cycle step: 126/32768 | Train loss: 15.166742:   0%|          | 125/32768 [00:17<1:08:02,  8.00it/s]
[Train] Step: 126/32768 | Cycle step: 126/32768 | Train loss: 15.166742:   0%|          | 126/32768 [00:17<1:07:20,  8.08it/s]
[Train] Step: 127/32768 | Cycle step: 127/32768 | Train loss: 15.472022:   0%|          | 126/32768 [00:18<1:07:20,  8.08it/s]
[Train] Step: 127/32768 | Cycle step: 127/32768 | Train loss: 15.472022:   0%|          | 127/32768 [00:18<1:07:19,  8.08it/s]
[Train] Step: 128/32768 | Cycle step: 128/32768 | Train loss: 15.362805:   0%|          | 127/32768 [00:18<1:07:19,  8.08it/s]
[Train] Step: 128/32768 | Cycle step: 128/32768 | Train loss: 15.362805:   0%|          | 128/32768 [00:18<1:06:43,  8.15it/s]
[Train] Step: 129/32768 | Cycle step: 129/32768 | Train loss: 15.510222:   0%|          | 128/32768 [00:18<1:06:43,  8.15it/s]
[Train] Step: 129/32768 | Cycle step: 129/32768 | Train loss: 15.510222:   0%|          | 129/32768 [00:18<1:06:43,  8.15it/s]
[Train] Step: 130/32768 | Cycle step: 130/32768 | Train loss: 16.431393:   0%|          | 129/32768 [00:18<1:06:43,  8.15it/s]
[Train] Step: 130/32768 | Cycle step: 130/32768 | Train loss: 16.431393:   0%|          | 130/32768 [00:18<1:06:43,  8.15it/s]
[Train] Step: 131/32768 | Cycle step: 131/32768 | Train loss: 16.321868:   0%|          | 130/32768 [00:18<1:06:43,  8.15it/s]
[Train] Step: 131/32768 | Cycle step: 131/32768 | Train loss: 16.321868:   0%|          | 131/32768 [00:18<1:06:10,  8.22it/s]
[Train] Step: 132/32768 | Cycle step: 132/32768 | Train loss: 16.335168:   0%|          | 131/32768 [00:18<1:06:10,  8.22it/s]
[Train] Step: 132/32768 | Cycle step: 132/32768 | Train loss: 16.335168:   0%|          | 132/32768 [00:18<1:06:24,  8.19it/s]
[Train] Step: 133/32768 | Cycle step: 133/32768 | Train loss: 16.860415:   0%|          | 132/32768 [00:18<1:06:24,  8.19it/s]
[Train] Step: 133/32768 | Cycle step: 133/32768 | Train loss: 16.860415:   0%|          | 133/32768 [00:18<1:06:13,  8.21it/s]
[Train] Step: 134/32768 | Cycle step: 134/32768 | Train loss: 16.942617:   0%|          | 133/32768 [00:18<1:06:13,  8.21it/s]
[Train] Step: 134/32768 | Cycle step: 134/32768 | Train loss: 16.942617:   0%|          | 134/32768 [00:18<1:06:22,  8.19it/s]
[Train] Step: 135/32768 | Cycle step: 135/32768 | Train loss: 16.820493:   0%|          | 134/32768 [00:19<1:06:22,  8.19it/s]
[Train] Step: 135/32768 | Cycle step: 135/32768 | Train loss: 16.820493:   0%|          | 135/32768 [00:19<1:05:58,  8.24it/s]
[Train] Step: 136/32768 | Cycle step: 136/32768 | Train loss: 16.698500:   0%|          | 135/32768 [00:19<1:05:58,  8.24it/s]
[Train] Step: 136/32768 | Cycle step: 136/32768 | Train loss: 16.698500:   0%|          | 136/32768 [00:19<1:05:50,  8.26it/s]
[Train] Step: 137/32768 | Cycle step: 137/32768 | Train loss: 16.578996:   0%|          | 136/32768 [00:19<1:05:50,  8.26it/s]
[Train] Step: 137/32768 | Cycle step: 137/32768 | Train loss: 16.578996:   0%|          | 137/32768 [00:19<1:05:29,  8.30it/s]
[Train] Step: 138/32768 | Cycle step: 138/32768 | Train loss: 16.493368:   0%|          | 137/32768 [00:19<1:05:29,  8.30it/s]
[Train] Step: 138/32768 | Cycle step: 138/32768 | Train loss: 16.493368:   0%|          | 138/32768 [00:19<1:06:05,  8.23it/s]
[Train] Step: 139/32768 | Cycle step: 139/32768 | Train loss: 16.410168:   0%|          | 138/32768 [00:19<1:06:05,  8.23it/s]
[Train] Step: 139/32768 | Cycle step: 139/32768 | Train loss: 16.410168:   0%|          | 139/32768 [00:19<1:07:08,  8.10it/s]
[Train] Step: 140/32768 | Cycle step: 140/32768 | Train loss: 16.380422:   0%|          | 139/32768 [00:19<1:07:08,  8.10it/s]
[Train] Step: 140/32768 | Cycle step: 140/32768 | Train loss: 16.380422:   0%|          | 140/32768 [00:19<1:07:11,  8.09it/s]
[Train] Step: 141/32768 | Cycle step: 141/32768 | Train loss: 16.498246:   0%|          | 140/32768 [00:19<1:07:11,  8.09it/s]
[Train] Step: 141/32768 | Cycle step: 141/32768 | Train loss: 16.498246:   0%|          | 141/32768 [00:19<1:06:32,  8.17it/s]
[Train] Step: 142/32768 | Cycle step: 142/32768 | Train loss: 16.669001:   0%|          | 141/32768 [00:19<1:06:32,  8.17it/s]
[Train] Step: 142/32768 | Cycle step: 142/32768 | Train loss: 16.669001:   0%|          | 142/32768 [00:19<1:05:48,  8.26it/s]
[Train] Step: 143/32768 | Cycle step: 143/32768 | Train loss: 16.586753:   0%|          | 142/32768 [00:20<1:05:48,  8.26it/s]
[Train] Step: 143/32768 | Cycle step: 143/32768 | Train loss: 16.586753:   0%|          | 143/32768 [00:20<1:05:34,  8.29it/s]
[Train] Step: 144/32768 | Cycle step: 144/32768 | Train loss: 16.572932:   0%|          | 143/32768 [00:20<1:05:34,  8.29it/s]
[Train] Step: 144/32768 | Cycle step: 144/32768 | Train loss: 16.572932:   0%|          | 144/32768 [00:20<1:05:33,  8.29it/s]
[Train] Step: 145/32768 | Cycle step: 145/32768 | Train loss: 16.471228:   0%|          | 144/32768 [00:20<1:05:33,  8.29it/s]
[Train] Step: 145/32768 | Cycle step: 145/32768 | Train loss: 16.471228:   0%|          | 145/32768 [00:20<1:05:27,  8.31it/s]
[Train] Step: 146/32768 | Cycle step: 146/32768 | Train loss: 16.400486:   0%|          | 145/32768 [00:20<1:05:27,  8.31it/s]
[Train] Step: 146/32768 | Cycle step: 146/32768 | Train loss: 16.400486:   0%|          | 146/32768 [00:20<1:05:20,  8.32it/s]
[Train] Step: 147/32768 | Cycle step: 147/32768 | Train loss: 16.350558:   0%|          | 146/32768 [00:20<1:05:20,  8.32it/s]
[Train] Step: 147/32768 | Cycle step: 147/32768 | Train loss: 16.350558:   0%|          | 147/32768 [00:20<1:05:10,  8.34it/s]
[Train] Step: 148/32768 | Cycle step: 148/32768 | Train loss: 16.270854:   0%|          | 147/32768 [00:20<1:05:10,  8.34it/s]
[Train] Step: 148/32768 | Cycle step: 148/32768 | Train loss: 16.270854:   0%|          | 148/32768 [00:20<1:05:42,  8.27it/s]
[Train] Step: 149/32768 | Cycle step: 149/32768 | Train loss: 16.243726:   0%|          | 148/32768 [00:20<1:05:42,  8.27it/s]
[Train] Step: 149/32768 | Cycle step: 149/32768 | Train loss: 16.243726:   0%|          | 149/32768 [00:20<1:05:26,  8.31it/s]
[Train] Step: 150/32768 | Cycle step: 150/32768 | Train loss: 16.298055:   0%|          | 149/32768 [00:20<1:05:26,  8.31it/s]
[Train] Step: 150/32768 | Cycle step: 150/32768 | Train loss: 16.298055:   0%|          | 150/32768 [00:20<1:05:33,  8.29it/s]
[Train] Step: 151/32768 | Cycle step: 151/32768 | Train loss: 16.226052:   0%|          | 150/32768 [00:20<1:05:33,  8.29it/s]
[Train] Step: 151/32768 | Cycle step: 151/32768 | Train loss: 16.226052:   0%|          | 151/32768 [00:20<1:05:44,  8.27it/s]
[Train] Step: 152/32768 | Cycle step: 152/32768 | Train loss: 16.148725:   0%|          | 151/32768 [00:21<1:05:44,  8.27it/s]
[Train] Step: 152/32768 | Cycle step: 152/32768 | Train loss: 16.148725:   0%|          | 152/32768 [00:21<1:05:27,  8.31it/s]
[Train] Step: 153/32768 | Cycle step: 153/32768 | Train loss: 16.525801:   0%|          | 152/32768 [00:21<1:05:27,  8.31it/s]
[Train] Step: 153/32768 | Cycle step: 153/32768 | Train loss: 16.525801:   0%|          | 153/32768 [00:21<1:05:51,  8.25it/s]
[Train] Step: 154/32768 | Cycle step: 154/32768 | Train loss: 16.446909:   0%|          | 153/32768 [00:21<1:05:51,  8.25it/s]
[Train] Step: 154/32768 | Cycle step: 154/32768 | Train loss: 16.446909:   0%|          | 154/32768 [00:21<1:05:56,  8.24it/s]
[Train] Step: 155/32768 | Cycle step: 155/32768 | Train loss: 16.403707:   0%|          | 154/32768 [00:21<1:05:56,  8.24it/s]
[Train] Step: 155/32768 | Cycle step: 155/32768 | Train loss: 16.403707:   0%|          | 155/32768 [00:21<1:06:10,  8.21it/s]
[Train] Step: 156/32768 | Cycle step: 156/32768 | Train loss: 16.380446:   0%|          | 155/32768 [00:21<1:06:10,  8.21it/s]
[Train] Step: 156/32768 | Cycle step: 156/32768 | Train loss: 16.380446:   0%|          | 156/32768 [00:21<1:06:46,  8.14it/s]
[Train] Step: 157/32768 | Cycle step: 157/32768 | Train loss: 16.309878:   0%|          | 156/32768 [00:21<1:06:46,  8.14it/s]
[Train] Step: 157/32768 | Cycle step: 157/32768 | Train loss: 16.309878:   0%|          | 157/32768 [00:21<1:06:21,  8.19it/s]
[Train] Step: 158/32768 | Cycle step: 158/32768 | Train loss: 16.266241:   0%|          | 157/32768 [00:21<1:06:21,  8.19it/s]
[Train] Step: 158/32768 | Cycle step: 158/32768 | Train loss: 16.266241:   0%|          | 158/32768 [00:21<1:05:41,  8.27it/s]
[Train] Step: 159/32768 | Cycle step: 159/32768 | Train loss: 16.172442:   0%|          | 158/32768 [00:21<1:05:41,  8.27it/s]
[Train] Step: 159/32768 | Cycle step: 159/32768 | Train loss: 16.172442:   0%|          | 159/32768 [00:21<1:05:22,  8.31it/s]
[Train] Step: 160/32768 | Cycle step: 160/32768 | Train loss: 16.076990:   0%|          | 159/32768 [00:22<1:05:22,  8.31it/s]
[Train] Step: 160/32768 | Cycle step: 160/32768 | Train loss: 16.076990:   0%|          | 160/32768 [00:22<1:05:23,  8.31it/s]
[Train] Step: 161/32768 | Cycle step: 161/32768 | Train loss: 16.006372:   0%|          | 160/32768 [00:22<1:05:23,  8.31it/s]
[Train] Step: 161/32768 | Cycle step: 161/32768 | Train loss: 16.006372:   0%|          | 161/32768 [00:22<1:05:04,  8.35it/s]
[Train] Step: 162/32768 | Cycle step: 162/32768 | Train loss: 15.936699:   0%|          | 161/32768 [00:22<1:05:04,  8.35it/s]
[Train] Step: 162/32768 | Cycle step: 162/32768 | Train loss: 15.936699:   0%|          | 162/32768 [00:22<1:05:42,  8.27it/s]
[Train] Step: 163/32768 | Cycle step: 163/32768 | Train loss: 15.936320:   0%|          | 162/32768 [00:22<1:05:42,  8.27it/s]
[Train] Step: 163/32768 | Cycle step: 163/32768 | Train loss: 15.936320:   0%|          | 163/32768 [00:22<1:04:54,  8.37it/s]
[Train] Step: 164/32768 | Cycle step: 164/32768 | Train loss: 15.842207:   0%|          | 163/32768 [00:22<1:04:54,  8.37it/s]
[Train] Step: 164/32768 | Cycle step: 164/32768 | Train loss: 15.842207:   1%|          | 164/32768 [00:22<1:04:53,  8.37it/s]
[Train] Step: 165/32768 | Cycle step: 165/32768 | Train loss: 15.753674:   1%|          | 164/32768 [00:22<1:04:53,  8.37it/s]
[Train] Step: 165/32768 | Cycle step: 165/32768 | Train loss: 15.753674:   1%|          | 165/32768 [00:22<1:04:58,  8.36it/s]
[Train] Step: 166/32768 | Cycle step: 166/32768 | Train loss: 15.660656:   1%|          | 165/32768 [00:22<1:04:58,  8.36it/s]
[Train] Step: 166/32768 | Cycle step: 166/32768 | Train loss: 15.660656:   1%|          | 166/32768 [00:22<1:04:55,  8.37it/s]
[Train] Step: 167/32768 | Cycle step: 167/32768 | Train loss: 15.753296:   1%|          | 166/32768 [00:22<1:04:55,  8.37it/s]
[Train] Step: 167/32768 | Cycle step: 167/32768 | Train loss: 15.753296:   1%|          | 167/32768 [00:22<1:06:05,  8.22it/s]
[Train] Step: 168/32768 | Cycle step: 168/32768 | Train loss: 15.687910:   1%|          | 167/32768 [00:23<1:06:05,  8.22it/s]
[Train] Step: 168/32768 | Cycle step: 168/32768 | Train loss: 15.687910:   1%|          | 168/32768 [00:23<1:05:44,  8.27it/s]
[Train] Step: 169/32768 | Cycle step: 169/32768 | Train loss: 15.598420:   1%|          | 168/32768 [00:23<1:05:44,  8.27it/s]
[Train] Step: 169/32768 | Cycle step: 169/32768 | Train loss: 15.598420:   1%|          | 169/32768 [00:23<1:05:25,  8.30it/s]
[Train] Step: 170/32768 | Cycle step: 170/32768 | Train loss: 15.808757:   1%|          | 169/32768 [00:23<1:05:25,  8.30it/s]
[Train] Step: 170/32768 | Cycle step: 170/32768 | Train loss: 15.808757:   1%|          | 170/32768 [00:23<1:05:03,  8.35it/s]
[Train] Step: 171/32768 | Cycle step: 171/32768 | Train loss: 15.939015:   1%|          | 170/32768 [00:23<1:05:03,  8.35it/s]
[Train] Step: 171/32768 | Cycle step: 171/32768 | Train loss: 15.939015:   1%|          | 171/32768 [00:23<1:05:30,  8.29it/s]
[Train] Step: 172/32768 | Cycle step: 172/32768 | Train loss: 15.866162:   1%|          | 171/32768 [00:23<1:05:30,  8.29it/s]
[Train] Step: 172/32768 | Cycle step: 172/32768 | Train loss: 15.866162:   1%|          | 172/32768 [00:23<1:05:58,  8.23it/s]
[Train] Step: 173/32768 | Cycle step: 173/32768 | Train loss: 15.803405:   1%|          | 172/32768 [00:23<1:05:58,  8.23it/s]
[Train] Step: 173/32768 | Cycle step: 173/32768 | Train loss: 15.803405:   1%|          | 173/32768 [00:23<1:06:36,  8.16it/s]
[Train] Step: 174/32768 | Cycle step: 174/32768 | Train loss: 15.713927:   1%|          | 173/32768 [00:23<1:06:36,  8.16it/s]
[Train] Step: 174/32768 | Cycle step: 174/32768 | Train loss: 15.713927:   1%|          | 174/32768 [00:23<1:07:12,  8.08it/s]
